press,reporter,title,content
머니투데이,김지훈,"""오염수 제소"" 文대통령에 ""허세 그 자체""…日의원 선넘은 막말 - 머니투데이","문재인 대통령이 2019년 7월 15일 오후 청와대에서 열린 수석보좌관 회의에서 일본의 대(對) 한국 수출규제와 관련한 발언을 하고 있다. (청와대 페이스북) 2019.7.15/뉴스1  

문재인 대통령이 일본 정부의 후쿠시마 원전 오염수의 해양 방출 결정 대책으로 국제해양법재판소 제소를 언급한 것과 관련, 일본의 자민당 일각에서 ""허세 그 자체""라는 반응이 나왔다. 우리 정부가 국제법적 책임을 묻기 어렵다는 잠정적 판단을 재검토하던  와중에 청와대를 향한 원색적 표현이 나온 것이다.  

15일 외교부에 따르면 우리 정부는 후쿠시마 원전 오염수와 관련한 국제 사법절차를 검토하고 있다. 원래 국제 재판은 우리 정부가 아직 방출이 시작되지 않았을 뿐 아니라 관련 데이터도 없어 실현이 어렵다고 봤던 안건이다. 하지만 전날 문 대통령이 잠정 조치를 포함한 제소 방안을 적극 검토하라고 지시하면서 오염수 방출 문제의 돌파구가 될지 국민적 주목을 받게 됐다. 

외교부 고위 관계자는 ""일단 전문가들, 국내 뿐 아니라 해양법에 저명한 외국계 변호사들이나 법률팀의 1차적인 의견은 현실성이 없는 것 같다는 의견이었다""면서도 ""지속적으로 검토할 계획""이라고 했다.  제소가 어렵다는 1차적 판단이 나온 이유와 관련해서는 ""지금 상황에선 2년 후에 방류가 시작될 것이고 그게 해류를 따라 돌다가 우리 나라에 미치는 영향도 측정이 될 수 있는 손해를 가져왔을 때 (피해 입증이) 가능하다""고 했다.

하지만 전날 자민당의 참의원 외교방위위원장 겸 외교부회장인 사토 마사히사 의원은 트위터에서 문 대통령의 제소 검토 지시와 관련한 요미우리 신문의 기사를 태그하고 '허세 그 자체(?勢そのもの)'라고 평가 절하하는 글을 썼다.  그는 ""한국 원전의 트리튬(삼중수소) 방출량이 일본보다 많은 것으로 밝혀져 웃음거리가 될 뿐""이라고 주장했다. 

청와대 핵심 관계자는 ""(국제해양법재판소의) 잠정조치는 일종의 가처분신청으로 생각하면 된다""며 ""해양법에 관한 국제연합협약 등에 따르면 재판소는 잠정조치 요청이 있을 경우 각 분쟁당사자의 이익을 보존하기 위해 또는 해양환경에 대한 중대한 손상을 방지하기 위해 잠정조치를 명령할 수 있다""고 했다."
머니투데이,김근희,'아파서 쉬면 소득 보전' 상병수당 도입 시동…1차 회의 개최 - 머니투데이,"보건복지부 /사진=민승기 기자

질병이나 부상으로 인해 경제활동이 불가능한 경우 소득 손실을 보전해주는 '상병수당'을 도입하기 위한 첫 걸음이 시작됐다.

보건복지부는 15일 새롭게 상병수당 제도기획자문위원회(이하 자문위원회)를 발족하고, 제1차 회의를 개최했다고 밝혔다.  

상병수당 제도는 근로자가 업무와 관계없는 질병·부상으로 인해 경제활동이 불가한 경우 소득을 일정 부분 보장해 주는 사회보장제도를 뜻한다. 

우리나라와 미국의 일부 주를 제외한 모든 경제협력개발기구(OECD) 국가에서는 이미 상병수당 제도를 운영하고 있다. 우리나라의 경우 코로나19(COVID-19)로 인해 그 필요성이 제기됐다. 

정부는 지난해 7월 '한국판 뉴딜 종합계획'에서 한국형 상병수당 도입을 위한 연구용역를 올해 수행하고, 내년에 시범사업을 추진하겠다고 발표한 바 있다. 

정부는 한국형 상병수당의 기본방향에 대한 다양한 의견을 수렴하고, 사회적 논의를 활성화하기 위해 자문위원회를 운영할 계획이다. 

강도태 복지부 2차관과 신영석 보건사회연구원 선임연구위원이 공동위원장을 맡는다. 기획재정부, 고용노동부, 금융위원회 등 관계부처, 의료·고용·복지 등 각계 전문가, 경영계·노동계·환자단체 등 이해관계자가 함께 참여한다.

이번 회의에서는 △자문위원회 운영방향 △한국형 상병수당 도입 논의를 위한 상병수당 제도의 이해 △상병수당 제도 설계 및 시범사업 운영방안 마련을 위한 연구계획에 대해 논의했다. 

강도태 차관은 ""상병수당은 감염병 예방뿐 아니라 질병과 빈곤의 악순환을 방지하고, 근로자가 건강하게 일을 계속할 수 있도록 함으로써 보편적 건강보장 달성에 기여하는 중요한 제도""라며 ""활발한 사회적 논의를 통해 우리나라의 여건과 상황에 맞는 상병수당 제도를 만들어 가겠다""고 말했다."
머니투데이,최경민,"윤희숙 ""한국형 뉴딜에 흉흉한 얘기들…세금으로 파리들 잔치"" - 머니투데이","(서울=뉴스1) 박세연 기자 = 윤희숙 국민의힘 의원. 2020.12.12/뉴스1   

윤희숙 국민의힘 의원이 ""160조원으로 190만개의 일자리를 만들겠다고 장담했던 한국형 뉴딜 사업에 대해서도 지금 흉흉한 이야기들이 잔뜩 돌고 있다""고 주장했다.

윤 의원은 15일 페이스북에 전효관 청와대 문화비서관의 '일감 몰아주기' 의혹을 언급하며 이같이 글을 썼다. ""권력집중 속 부패의 단면일 뿐, 국민세금으로 벌이는 파리들의 잔치는 180석 거여 국회의 자식""이라는 설명과 함께였다.

윤 의원은 한국형 뉴딜 사업과 관련해 ""집행권한을 가진 공무원들과 그 주변이 세금으로 사익을 추구하는 얘기는 건국 이후 항상 끊이지 않았던 일""이라며 ""유례없는 배포로 정부가 세금을 펑펑 쓰다보니, 숨기고 숨겨도 과거와 비교되지 않을 정도로 고발성 얘기들이 회자되고 있다""고 지적했다.

이어 ""권력 주변 파리들이 국민세금으로 잔치를 벌이는 구조에 분노와 슬픔이 치민다""며 ""그러나 180석 여당 국회의 예산 심의 기능은 사망한 지 오래""라고 강조했다.

윤 의원은 ""야당 의원의 자료 요청조차 무시되기 일쑤이니 뉴딜사업의 부실하기 짝이 없는 예산안을 점검하고 개선을 요구하는 것조차 불가능했다""며 ""동서고금을 막론하고 부실한 예산 기획은 ‘얼른 펑펑 써재끼자’, ‘우리편에게 뿌리자’로 귀결될 수밖에 없다""고 설명했다.

한편 전효관 비서관은 서울시 혁신 기획관(3급 개방직)이었던 시절에 자신이 창업해 지인에게 물려준 회사에 12건(51억)의 사업을 몰아줬다는 의혹을 받고 있다. 문재인 대통령은 해당 의혹에 대한 감찰을 지시한 상황이다."
머니투데이,이정혁,"당권 도전 우원식 ""친문·비문 아닌 민생…'원팀'으로 500만표 더 가져오겠다"" - 머니투데이","(서울=뉴스1) 국회사진취재단 = 우원식 더불어민주당 의원이 15일 오전 서울 중구 청계광장에서 당 대표 출마 선언을 한 후 손을 들어 인사를 하고 있다. 2021.4.15/뉴스1   

우원식 더불어민주당 의원이 15일 당권 도전을 공식 선언했다. 우 의원은 '5·2 전당대회'를 친문(친문재인)과 비문 프레임을 벗어난 대회로 치르겠다고 강조하고 '민생 혁신'을 슬로건으로 내걸었다. '2·4 부동산 대책'의 흔들림 없는 추진과 손실보상제 소급적용 등 코로나19(COVID-19) 종합 정책 수립도 예고했다.

4선 중진인 우원식 후보는 이날 서울 중구 청계광장에서 당 대표 출마 기자회견을 열고 ""혁신하고 단결해 민주당을 다시 국민 속에 세우겠다""며 이같이 말했다. 이를 위해 △민생 혁신 △당 운영 현장성 강화 통한 혁신 △국민 눈높이보다 더 엄격한 혁신 등을 제시했다.

우 후보는 ""민주당은 국민의 신뢰를 잃었다. 위험신호는 충분했다""며 ""당장 이번 전당대회부터 친문 비문 대회가 아니라 민생 대회로 만들겠다""고 밝혔다.

민생 혁신을 위해 당내 부동산 대책기구 설치, 3기 신도시·공공 재개발 기조 유지, 평생 주택 대량 공급 등의 부동산 정책을 들고 나왔다. 당내 윤리감찰을 윤리감찰원으로 격상하는 동시에 윤리심판원에 국민배심원단을 도입해 향후 같은 당 의원들의 부동산 투기 관련 의혹을 엄정하게 대처하겠다고 덧붙였다.

재정지원책으로는 손실보상제 소급적용, 재난지원금 강화, 자영업자 포함 전국민고용보험 등 사회안전망, 임대료 멈춤법 추진 등을 약속했다.

우 후보는 ""국민의 방역 역량은 세계 최고인 반면 코로나 민생 재정지원책은 선진국 수준에 한참 못 미친다""며 ""재정지원책 마련과 집행에 주도권을 확실히 가져오겠다""고 목소리를 높였다.

문재인정부의 성공과 정권 재창출 의지도 내비쳤다.

우 후보는 ""정권 재창출에 성공해야 문재인정부가 온전히 평가받을 수 있다""며 ""임기 11개월 동안 민주당을 '원팀'으로 만들어 500만표를 더 가져오겠다""고 자신감을 표출했다.

이어 ""가장 확실하게 정권 재창출의 길로 들어서는 방안은 민생""이라며 ""민주, 평화, 민생, 균형발전이라는 민주당의 4개 기둥 중에 민생의 기둥에 집중하겠다""고 거듭 강조했다.

우 의원은 당내 민주평화국민연대(민평련)와 더좋은미래(더미래) 소속으로 을지로위원회 초대위원장을 맡는 등 당내 개혁성향 의원들과 폭넓게 교류해온 게 장점으로 평가받고 있다. 최근 국가균형발전특위 위원장을 맡아 각 지역에 접점을 늘리고 있는 것도 또다른 강점으로 꼽힌다.

이날 우 후보 출마선언에는 박홍근·이동주·김성환·이수진 등 10여 명의 의원이 함께했다."
머니투데이,이정현,"검찰·언론개혁…윤호중 ""文정권 내""vs박완주 ""대선 앞두고 잘못될수도"" - 머니투데이","박완주(왼쪽), 윤호중 후보가 15일 서울 여의도 더불어민주당 중앙당사에서 열린 원내대표 후보자 합동토론회에서 토론을 하고 있다./사진=뉴스1

더불어민주당 차기 원내대표 선거에 출마한 윤호중·박완주 의원이 검찰개혁과 언론개혁에 대해 미묘하게 다른 입장을 보였다. 윤 의원은 180석을 보유한 만큼 더 과감하게 개혁을 추진해 나가야 한다는 입장이지만 박 의원은 1차 개혁의 안착과 공감대 형성이 더 중요하다고 강조했다.

두 후보는 15일 오전 10시부터 진행된 제 2차 합동토론회에서 이같이 밝혔다. 윤 의원은 국민이 180석을 만들어준 뜻에 따라 더 열심히 일하는 국회를 만들어 개혁을 추진해야 할 때라고 주장했다. 반면 박 의원은 국민 공감대를 얻지 못한 개혁은 실패한다며 1차 개혁의 안착이 우선이고 필요하면 다음 정권에 개혁해도 된다고 했다.

이날 '언론개혁과 검찰개혁에 대해 어떻게 생각하냐'는 공통질문에 윤 의원은 ""검찰개혁 법안 관련 당 검찰개혁특별위원회 위원장으로서 2단계 개혁방안을 마련하고 있다""고 답했다.

윤 의원은 ""1단계 검찰개혁 방안이 안정적으로 정착하는 것과 국가범죄수사역량 훼손 방지라는 문재인 대통령이 주신 지침이 민주당의 원칙이기도 하다""면서도 ""원내대표가 되면 왜 2단계 검찰개혁이 필요한지 국민에게 설명하고 지지 속에서 개혁을 완수할 것""이라고 강조했다.

윤 의원은 언론개혁에 대해서도 ""이미 가짜뉴스, 허위사실 유포 등에 대한 징벌적 손해배상 법안이 국회에 제출돼 있다""며 ""이 법안이 금년 중 처리될 수 있도록 하겠다""고 말했다.

이어 ""포털이 언론으로서의 의무를 다하지 못하고 있다""며 ""포털도 언론으로서의 역할을 하고있는 만큼 똑같은 규제를 받아야 한다""고 강조했다.

반면 박 의원은 ""검찰개혁과 언론개혁은 반드시 계속 추진해야 한다""면서도 ""21대 국회 174석은 아직도 3년이나 남았다""고 했다. 개혁작업을 너무 급하게 추진할 필요가 없다는 취지다.

박 의원은 ""문재인 정부에 힘을 실어준 국민이 180석을 몰아준 것은 개혁을 추진하라는 명령""이라면서도 ""1차 검찰개혁이 20대 국회에서 여야 합의가 아닌 약간 변형된 형태로 이뤄졌다""고 평가했다.

이어 ""국민은 공수처 첫번째 사건이 어떤 것인지, 검경수사권조정 이후 나타난 부분들을 경험하지 못했다""며 ""일정 기간동안 안정적인 1차 검찰개혁에 대한 진행경과를 지켜보며 2차 검찰개혁 논의를 심도있게 해야 한다""고 말했다.

박 의원은 ""1차 검찰개혁 안정화를 언제까지 끝내겠다 이런 부분에 대해 기간을 정하면 또다른 프레임에 걸릴 수 있다""며 ""아직 당내에서도 검찰개혁이 어떤 내용인지 아직 한번도 전체 의원에게 공유된 적이 없다""고 했다.

그러면서 ""문재인 정부 내 개혁을 끝내려 하다가 대선을 앞두고 잘못될 수 있다""며 ""그렇다고 개혁 의지가 후퇴한다고 생각하진 않는다""고 설명했다.

박 의원은 언론개혁에 대해서도 ""가짜뉴스 등으로 실질적인 피해도 있겠지만 언론의 자유를 막는다는 프레임에 걸려 대선을 앞두고 전선을 확대하는 것은 바람직하지 않다""며 신중한 입장을 보였다."
머니투데이,김태은,"박완주""대선 마스크 쓰고 할 수 없다""…윤호중 ""금년 내 집단면역 총력"" - 머니투데이","(서울=뉴스1) 박세연 기자 = 박완주(왼쪽), 윤호중 후보가 15일 서울 여의도 더불어민주당 중앙당사에서 열린 원내대표 후보자 합동토론회에서 토론을 하고 있다. 2021.4.15/뉴스1   

더불어민주당 원내대표 선거에 출마한 윤호중·박완주 의원이 코로나19(COVID-19) 백신 수급과 접종에 총력을 기울여야 한다는데 한목소리를 냈다.

 박완주 더불어민주당 의원은 15일 열린 2차 후보 토론회에서 민주당이 집중해야 할 주요 입법과제 및 정책혁신 우선 순위에 대해 ""가장 먼저 코로나 관련 부분을 준비하는 게 제일 중요하다""면서 ""코로나 백신 도입 현황에 대해 국민들이 불안해 한다""고 지적했다. 

박 의원은 ""백신 공급이 불안정한 부분이  또다른 국민적 팬데믹 되면 안된다""며 "" 현재 계획했던 접종일정과 백신수급 일정이 12월까지 가능한지 투명하게 점검해야 한다""고 강조했다. 이어 ""후속입법 필요하다면 해야 할 것""이라며 ""대선을 마스크 쓰고 할 순 없다""고 목소리를 높였다.

윤호중 의원도 ""첫번째는 코로나와 민생 위기를 극복하는 것""이라며 ""여기엔 새로운 정책 수단이 필요하다""고 주장했다. 윤 의원은 ""백신 확보는 당연히 대단히 중요하다""면서 "" 범정부적으로 전부처가 나서서 백신을 조기에 확보하고 집단면역을 금년 내에 만들어내는 것에 총력을  기울이겠다""고 강조했다.

아울러 ""위기를 극복해내기 위해선 우리 정부가 그동안 해온것보다 더 많은 노력을 하고 중앙은행의 역할을 주문해야한다""면서 미국의 사례와 같이 중앙은행의 유동성 지원 필요성을 강조했다. 그는 ""미국 연방준비제도이사회는 회사채도 직접매입하고 일본 중앙은행은 주식까지 매입하는 식으로 유동성 지원에 나선다""며 ""포용적 혁신적 경제정책에 중앙은행이 부응하는 방안을 마련해 달라는 것""이라고 말했다."
머니투데이,황시영,"美 상원, 아시아계 증오범죄 방지법 92% 찬성 - 머니투데이","메이지 히로노 미 상원의원이 13일(현지시간) 미국 워싱턴DC 의회에서 아시아계 증오범죄 방지법에 대한 회견을 하고 있다./사진=AFP

미 의회에서 추진중인 아시아계 증오범죄 방지법이 민주·공화 양당의 초당적인 협력 하에 최종 법안 통과를 향해 한 발짝 더 다가섰다.

14일(현지시간) 블룸버그통신, 로이터통신에 따르면 미 상원은 이날 표결에서 찬성 92표, 반대 6표의 압도적인 결과로 아시아계 증오범죄 방지법을 최종 표결하기로 결정했다.

이로써 아시아계 증오범죄 방지법은 60명 이상의 찬성을 얻어 필리버스터(합법적 의사진행 방해)를 피할 수 있게 됐다.

도널드 트럼프 전 미국 대통령 탄핵과 '바이든표' 1조9000억달러 규모 경기부양법안을 두고 민주·공화 양측의 의견차가 큰 상황이지만, 이 문제에 대해서는 양당이 공감대를 형성했다.

현재 미 의회에는 메이지 히로노 상원의원과 그레이스 멩 하원의원이 각각 상원과 하원에 아시아계에 대한 증오범죄를 막는 내용의 법안을 제출한 상태다. 리차드 블루멘탈 상원의원도 별도의 '노 헤이트' 법안을 발의했다.

이들 법안에는 증오범죄를 당한 사람이 손쉽게 피해 사실을 신고할 수 있도록 온라인 신고를 허용하고, 사법당국이 신속하게 증오범죄를 처리하도록 의무화하는 내용이 담겼다. 또 증오범죄를 방지하기 위해 교육을 강화하는 등 조치 도입도 포함됐다.

히로노 상원의원은 ""아시아·태평양계(AAPI) 공동체에 대한 증오범죄가 잇따르는 가운데, 이번 표결 결과는 의회가 인종차별과 증오범죄를 얼마나 심각하게 받아들이고 있는지 보여주는 것""이라고 평가했다.

척 슈머 민주당 상원 원내대표는 정확한 법안 처리 시점이 아직 결정되지 않았다며 ""이번 주말까지 해당 법안을 통과시키는 것이 목표""라고 말했다.

미치 매코널 공화당 상원 원내대표는 ""아시아계 여성의 자랑스러운 남편으로서 단언컨대, 아시아계 미국인에 대한 차별은 심각한 문제""라며 ""우리가 합의에 도달할 수 있기를 희망한다""고 말했다. 매코널 원내대표의 부인은 트럼프 행정부에서 교통장관을 지낸 중국계 미국인 엘라인 차오다.

당초 공화당은 아시아계 증오범죄 방지법에 대해 미온적인 입장을 보였었다. 도널드 트럼프 전 대통령이 코로나19를 '쿵 플루(Kung Flu)' 혹은 '차이나 바이러스' 등으로 언급, 증오범죄를 부추긴 데 대해 침묵으로 일관하기도 했다.

그러나 양당 관계자들은 13일(현지시간) 오찬 회동 이후 모든 증오 범죄에 대응하는 광범위하고 초당적인 연방법 제정으로 방침을 선회하며, 증오범죄 방지법 처리에 물꼬가 트였다."
머니투데이,이사민,선거 후 달라졌다?…하태경·이준석의 '청년 공략법' - 머니투데이,"하태경 국민의힘 의원(왼쪽), 이준석 전 국민의힘 최고위원(오른쪽) /사진=이동훈 기자 photoguy@

""102030 나의 동지들! 사랑합니다. 감사합니다. 오늘을 잊지 않겠습니다. 평생토록 보답하겠습니다."" (7일,  하태경 국민의힘 의원)

""20대 남자. 자네들은 말이지..."" (7일, 이준석 전 국민의힘 최고위원)

젊은 층 공략에 힘을 써 온 국민의힘 하태경 의원과 이준석 전 최고위원이 '청년층 표심 잡기'에 더욱 박차를 가하고 있다. 4·7 서울시장 보궐선거에서 국민의힘이 20대로부터 유례없는 지지를 받으면서다. 다만 선거 이후는 '비슷한 듯 다른' 행보다.
━ 하태경·이준석의 '청년 사랑'…""4년간 노력해왔다""━하 의원과 이 전 최고위원은 꾸준히 청년 문제에 파고들었다. 인천국제공항 비정규직 정규직화 문제에서부터 롤(LOL) 불공정 계약, 프로듀스101 조작 의혹, 알페스 등을 총망라했다. 21대 총선 직후 당내 청년 문제 연구모임인 '요즘 것들 연구소'를 조직해 활동하기도 했다. 특히 이 전 최고위원은 재보선을 앞두고 '2030 시민유세단'을 기획하며 청년 표심 얻기에 공을 들였다.

이들이 서울시장 보궐선거 출구조사에 열광한 것도 그 때문이다. 출구조사 결과 10대 이상 20대 이하 남성의 72.5%가 오세훈 국민의힘 후보를 뽑은 것으로 드러났다. 동일 연령대 여성 40.9%도 오 후보에게 투표한 것으로 나타났다. 불과 1년 전 총선 출구조사에서 10~20대 남성과 여성의 40.5%, 25%가 미래통합당(국민의힘 전신)을 지지한 것과 비교하면 엄청난 변화다.
/사진=이준석 전 국민의힘 최고위원 페이스북━하태경 ""'이남자'와 '이여자'…이준석 ""남성 견고하면 여성 동화될 것""━두 사람은 재보선 이후에도 '청년' 지지 굳히기에 주력하고 있다. 하 의원은 14일 KBS라디오 '최강시사'에서 ""저와 이 전 최고위원이 4년 전부터 아주 일관되고 전략적으로 청년 보수 정당으로 바꾸겠다고 (공언)했다""며 ""'인국공 사태'나 '조국 사태'와 같은 공정 문제에 지속적으로 목소리를 내고, 법안도 발의해 통과시키는 노력을 해왔던 것이 (선거) 결과로 나타났다""고 말했다.

11일 페이스북 게시글에선 ""해운대의 '이남자(20대 남자)'와 '이여자(20대 여자)', 청춘의 봄이 만개했다""면서 지역구인 부산 해운대에서 20대 남과 여와 각각 찍은 사진을 올렸다. 10일에도 하 의원은  ""'2030이 보수화됐다'는 주장은 잘못됐다. 공정을 원할 뿐""이라며 ""2030은 이념이나 특정 개인에게 광적인 지지를 보내는 기존의 정치 팬덤과는 근본적으로 다르다, 우리당이든 민주당이든 공정의 가치를 저버리면 청년들로부터 가혹한 심판의 매를 맞게 될 것""이라고 경고했다. 청년층 전체가 공정을 요구하며 표심이 변화했다고 이해한 것이다.

이 전 최고위원은 비교적 '이대남'에 더 집중한다. 9일 페이스북에 ""민주당이 2030 남성의 표 결집력을 과소평가하고 여성주의 운동에만 올인했으니 이런 (선거) 결과가 나왔다""고 했다. 12일에는 ""이공계 여학생 비율이 20%인데 국가장학금의 35%는 여성에게 주라고 '칸막이'를 세워버리면 이게 공정인가 불공정인가""라고 적었다. 여학생의 이공계 진출 장려를 위해 마련된 장학금 제도를 비판한 대목이다.

이 전 최고위원은 '이대남 표심'에 집중한 이유에 대해 한 언론 인터뷰에서 ""20대 남성 중 72.5%나 국민의힘을 찍은 건 피해의식과 결부된 것이다. (이는) '불평등하다'는 의식""이라며 ""20대 남자들은 민주당 정권의 남녀갈등 구도 속에 피해를 많이 봤다고 생각하는 계층이다. 그들의 인식은 견고하고, 그래서 (민주당으로) 돌아가기 어렵다""고 했다. 아울러 그는 ""남성들이 견고하게 자리 잡고 있으면 여성들도 서서히 동화될 수 있다""며 ""남성들도 나서서 여성들을 설득할 것""이라고 말했다.
━'비슷한듯 다른' 이준석에…진중권 ""적으로 돌려서 어쩌려고""━/사진=진중권 전 동양대 교수(왼쪽), 이준석 전 국민의힘 최고위원(오른쪽)'이대남'에 집중하는 이 전 최고위원을 향해 우려의 목소리도 나온다. 11일 이 전 최고위원이 페미니즘을 두고 ""내용적으로 아무것도 없으면 용어 하나에 소속감을 얻고 자신이 그 용어만으로 우월하다고 착각한다""고 말하자 진중권 전 동양대 교수는 ""자꾸 증오나 반감을 이용하는 포퓰리즘만 하려 하니… 다 적으로 돌려서 어쩌려고""라고 지적했다.

진 전 교수와 이 전 최고위원이 선거 직전 합심해 좌우 양극단을 비판했기에 둘의 설전은 더욱 눈길을 끌었다. 이 전 최고위원이 ""민주당이 2030 남성의 표 결집력을 과소평가하고 여성주의 운동에만 올인했다""고 한 9일 진 전 교수는 ""아주 질 나쁜 포퓰리즘""이라며 ""뭘 크게 착각한 거 같은데, 계속 그렇게 해봐라. 말 한마디로 순식간에 곤두박질치게 만들어줄 테니까""라고 경고했다.

진 전 교수는 또 페이스북에 ""국민의힘이 왜 '이대녀' 표심을 못 얻었는지 고민해야 한다""는 태영호 의원의 글을 공유하며 ""북조선에서 온 노인이 남조선에서 태어난 청년보다 낫네. 보고 좀 배워라""라고 했다. 태 의원이 '20대 여성 표심'을 살핀 것과 비교해 이 전 최고위원의 최근 행보를 비판한 것으로 보인다."
머니투데이,유효송,"이주열 ""비트코인, 지급수단으로 한계…내재가치 없다"" - 머니투데이","15일 이주열 한국은행 총재 통화정책방향 기자간담회
이주열 한국은행 총재가 15일 오전 서울 중구 한국은행에서 열린 금융통화위원회 본회의에서 회의를 주재하며 의사봉을 두드리고 있다/사진제공=한국은행"
머니투데이,유효송,"이주열 ""과도한 암호화폐 투자, 금융안정 리스크 키워"" - 머니투데이","이주열 한국은행 총재가 15일 오전 서울 중구 한국은행에서 열린 금융통화위원회 본회의에서 회의를 주재하고 있다/사진제공=한국은행

15일 이주열 한국은행 총재 통화정책방향 기자간담회"
머니투데이,이원광,"與 초·재선, 잇달아 최고위원 '출사표'…""끝까지 고친다"" - 머니투데이","강병원 더불어민주당 의원. / 사진제공=강병원 의원실

‘5·2 전당대회’를 앞두고 더불어민주당 최고위원 후보들이 15일 잇달아 출마 선언에 나선다. ‘친문’으로 꼽히는 강병원(재선·서울 은평을) 민주당 의원을 시작으로 백혜련(재선·경기 수원을), 김영배 의원(초선·서울 성북갑)도 잇달아 출사표를 던진다. 관심을 모았던 오영훈 의원(재선·제주을)은 이번 선거에 나가지 않기로 했다.

━강병원 ""젊음과 경험 겸비…정권 재창출 성공하겠다""━
강병원 민주당 의원은 이날 오전 국회 소통관에서 기자회견을 열고 “이제 최고위원으로 출마하며 국민과 당원 여러분께 변화의 약속을 드린다”고 밝혔다. 민주당 최고위원 후보군 중 첫 번째 공식 출마선언이다.

강 의원은 “당이 민생개혁 성과의 부족함과 스스로의 허물을 살피지 못했다”며 “집권여당 국회의원인 저부터 반성한다”고 고백했다. 이어 “우리의 잘못은 관행이었고 남의 잘못은 적폐였다”며 “우리 안의 특권 남용이나 부정부패, 갑질은 끝까지 찾아 고치겠다”고 강조했다. 

그러면서 강 의원은 “이제 민주당의 가치를 지키고 더 키워 정권 재창출에 성공하겠다”며 “젊음과 경험을 겸비한 40대 재선의원 강병원에게 최고위원의 소임을 맡겨달라. 초선 의원들을 비롯한 174명 국회의원, 청년을 비롯한 국민의 목소리를 당과 청와대에 전달하고 소통하겠다”고 말했다. 

강 의원은 고(故) 노무현 전 대통령의 수행 비서 출신으로 당내 대표적인 ‘친문’ 의원으로 꼽힌다. 20대 총선에서 서울 은평을에 깃발을 꽂으면서 국회에 입성했다.

당시 당내 경선에서 서울시 정무부시장을 지낸 임종석 전 대통령 비서실장을, 21대 총선에선 ‘친이(친 이명박 전 대통령)계’ 좌장 이재오 국민의힘 상임고문 등을 꺾으며 관심을 집중시켰다.

백혜련 법안심사소위원장이 지난 1월6일 여의도 국회에서 열린 법제사법위원회 법안심사제1소위원회 회의에 참석하고 있다. / 사진제공=뉴시스
━'재선' 백혜련, '더미래' 지원 든든…'초선' 김영배도 출사표 ━
백혜련 민주당 의원은 이날 오후 2시 국회 소통관에서 출마선언을 공식화한다. 백 의원은 현역 의원 50여명으로 이뤄진 ‘더좋은미래’(더미래) 소속으로 이들의 폭넓은 지원을 받는 것으로 전해진다.

‘재선 그룹’으로부터도 높은 평가를 받는다. 민주당 재선의원들은 이달 12일 긴급 회동 후 입장문을 통해 “우리 자신에게 먼저 엄격하고 우리 안의 온정주의와 단호하게 결별하겠다”며 “민주당 혁신의 과정에서 실천의 주체가 되겠다”고 밝혔다.

수원을 지역구로 두면서 이재명 경기지사와도 긴밀히 소통하는 것으로 전해진다. 백 의원은 20·21대 총선에서 경기 수원을에서 잇달아 당선됐다. 21대 국회 전반기 법제사법위원회 간사를 맡아 검찰개혁 등을 주도했다.

‘초선’ 김영배 민주당 의원도 출사표를 던진다. 김 의원은 대통령비서실에서 정책조정비서관과 민정비서관을 지내며 ‘친문’ 인사로 분류된다. 21대 국회에서는 이낙연 전 당대표의 정무실장을 역임하면서 ‘이낙연계’ 의원들과도 폭넓게 소통하는 것으로 전해진다.

관심을 모았던 오영훈 민주당 의원은 불출마하기로 결정한 것으로 전해진다. 오 의원은 이 전 대표 비서실장을 역임하는 등 ‘이낙연계’ 적자로 꼽힌다.

더불어민주당 김영배 의원이 지난 1월3일 오후 서울 여의도 국회 의원회관 이낙연 대표 사무실에서 열린 비공개 최고위원회의에 참석하고 있다. / 사진제공=뉴시스"
