t_content,info
"청와대가 5월 말 개최하기로 합의한 한ㆍ미 정상회담과 관련해 “한반도 비핵화와 항구적 평화정착 진전의 모멘텀이 될 것”이라는 기대감을 나타냈다. 문재인 대통령은 조 바이든 미국 대통령의 초청으로 5월 하순 미국 워싱턴 DC를 방문해 한미 정상회담을 개최한다. 연합뉴스 청와대 고위 관계자는 16일 기자들과 만나 “문재인 대통령의 방미는 미국의 대북정책 검토결과가 발표되는 시점을 즈음해 이뤄진다”며 이같이 밝혔다. 이 관계자는 “미국의 대북정책 검토의 시작부터 마무리까지 한ㆍ미가 함께하는 계기가 될 것”이라고 말했다. 문 대통령은 조 바이든 미국 대통령이 당선자 신분이던 지난해 11월 12일 첫 통화를 한 데 이어, 2월 4일엔 취임 후 첫 통화를 갖고 “코로나 상황이 진정되는대로 대면 정상회담을 하자”고 합의했다. 청와대가 이번 회담에서 가장 중점을 두는 분야는 한반도 문제다. 한ㆍ미 양국은 그간 정상통화를 비롯해 외교ㆍ국방장관, 안보실장, 정책실장 등 각급 채널을 통해 바이든 행정부가 새로 수립하고 있는 대북정책을 긴밀히 조율해왔다. 청와대는 다음달 회담 이후 양 정상이 북한과 국제사회에 공동의 메시지를 발신할 수 있을 것으로 기대하고 있다. 청와대 고위관계자는 “머지 않은 시점에 미국의 대북정책에 대한 검토 결과가 발표될 것으로 보인다”며 “이번 회담은 북핵문제가 시급한 현안이라는 공감과 공동의 대처 의지를 바탕으로 대북정책의 검토와 이행과정에서도 공동전략을 마련하는 계기가 될 것”이라고 설명했다. 판문점 남측지역에서 만난 도널드 트럼프 전 미국 대통령과 김정은 북한 국방위원장을 지켜보고 있는 문재인 대통령. 뉴시스 이번 한ㆍ미 정상회담은 바이든 대통령 취임 이후 두번째로 이뤄지는 외국 정상과의 대면 회담이다. 문 대통령에 앞서 스가 요시히데(菅義偉) 일본 총리가 16일 바이든 대통령과 첫 회담을 했다. 이러한 순서에는 바이든 행정부가 강조하는 한ㆍ미ㆍ일의 전통적 동맹 복원 기조가 반영됐다는 평가가 나온다. 청와대 고위 관계자도 “바이든 행정부는 동맹의 복원을 표방하면서 이를 주요한 외교정책으로 추진하고 있다”며 “바이든 대통령은 한ㆍ미 동맹이 한반도와 인도ㆍ태평양 지역의 평화와 안전, 번영의 중심축임을 재확인한 바 있다”고 말했다. 이 때문에 이번 회담에서 바이든 대통령이 한ㆍ일 관계의 복원을 요구할 것이란 관측이 나온다. 한ㆍ일 관계는 최근 후쿠시마 원전 오염수 방류 문제가 터지면서 다시 악화일로를 걷고 있다.또 문 대통령은 미국이 주도하는 대(對)중국 견제에 동참하라는 요청을 받을 가능성도 있다. 특히 대중국 견제 성격을 지닌 안보협의체 ‘쿼드(Quad)’ 가입 문제가 언급될지가 관심사다. 조 바이든 미국 대통령(가운데)이 지난 12일(현지시간) 워싱턴 백악관 루스벨트룸에서 ‘반도체 서밋’ 화상회의에 참석해 발언하고 있다. 책상 왼쪽에 반도체 웨이퍼가 놓였다. [EPA] 이와 함께 공통 현안인 반도체 공급망 문제와 코로나 백신 문제도 논의될 것으로 예상된다. 청와대 관계자는 “코로나 극복과 경제회복은 양국이 공히 최우선 과제로 추진하고 있어 협력의 범위가 넓다”며 “특히 바이든 행정부가 대규모 인프라 계획을 발표하고, 반도체, 배터리, 희토류, 의약품 등 4개 핵심 분야의 공급망에 대한 검토 과정에서 한국과 협의를 진행하고 있다”고 강조했다. 이 관계자는 코로나 백신 공급과 관련한 우려에 대해서도 “외교적 역량을 총동원해 백신 도입 계획이 차질 없이 이행되고 추가 백신 물량이 확보될 수 있도록 지원한다는 입장”이라며 회담에서 논의될 가능성을 열어놨다. 문 대통령 취임 이후 한ㆍ미 정상회담을 위한 미국 방문은 2017년 6월, 2018년 5월, 2019년 4월에 이어 네번째다. 모두 트럼프 전 대통령과의 회담이었다. 강태화 기자 thkang@joongang.co.kr",1
"오는 6월 해외 출장 일정이 있는 서욱 국방부 장관이 16일 오전 국군수도병원에서 코로나19 아스트라제네카 백신을 접종하고 있다. [사진 국방부] 아스트라제네카(AZ) 백신의 30세 미만 접종 제한 방침으로 군 장병의 신종 코로나바이러스 감염증(코로나19) 백신 접종 계획이 불확실해진 가운데 서욱 국방부 장관이 16일 오전 국군수도병원에서 AZ 백신을 맞았다. ""6월 초 '아시아안보회의' 출장 위한 접종""한·미군 접종 불균형…""연합훈련에도 영향"" 이날 국방부는 ""서 장관은 6월 초로 예정된 해외 출장 일정을 고려해 AZ 백신 1차 접종을 했다""고 밝혔다. 복수의 군 소식통에 따르면 서 장관은 오는 6월 4~5일 싱가포르 샹그릴라 호텔에서 열리는 '아시아안보회의'에 참석할 계획이다. 서 장관을 수행할 참모진들도 이날 AZ 백신을 접종했다고 한다. 당초 군 당국은 오는 6월 말부터 코로나19 백신 접종을 시작할 계획이었다. 그중 상당량을 AZ 백신 접종으로 고려하던 상황에서 30세 미만 접종 제한 방침이 나오자 고심이 깊어졌다. 58만여 장병 가운데 AZ 백신을 맞을 수 없는 20대 비율은 70%를 넘는다. 현재 백신 수급 상황으로 볼 때 대체할 백신도 없다. 군 관계자들은 이같은 백신 접종 불확실성이 올여름 실시할 하반기 한ㆍ미 연합훈련에도 영향을 미칠 것으로 내다본다. 주한미군의 경우 지난 10일 기준으로 백신 접종률이 47% 수준에 이른다. 주한미군은 경기도 평택 캠프 험프리스 내 브라이언올굿 병원에서 지난달 9일 도착한 코로나19 얀센 백신 첫 물량을 살피는 주한미군의 모습을 담은 사진을 올렸다. 얀센 백신 접종은 현재 중단된 상태다. [주한미군 페이스북 캡쳐] 1회 접종만 받으면 되는 얀센 백신 접종이 중단돼 속도가 다소 늦춰지겠지만, 올여름까지 백신 접종을 마무리하는 데 큰 문제는 없을 것이란 전망이다. 앞서 미 보건당국은 얀센 백신 접종자 중 보기 드문 심각한 '희귀 혈전증' 사례가 6건 보고됐다며 접종 중단을 권고했다. 이와 관련, 익명을 요구한 군 관계자는 ""한ㆍ미 양군 간 백신 접종 불균형으로 인해 결국 하반기 연합훈련도 대규모 실기동훈련 없이 지휘소훈련(CPX)에 그칠 가능성이 높다""며 ""실제로 그런 계획을 준비 중인 것으로 안다""고 말했다. 또 연합훈련이 전시작전통제권 전환과 밀접한 관련이 있는 만큼 전작권 전환 목표에 영향을 줄 수 있다는 관측도 군 안팎에서 나온다. 김상진 기자 kine3@joongang.co.kr",0
"이재명 경기도지사, 유승민 전 미래통합당 의원. 유승민 전 미래통합당(현 국민의힘) 의원은 15일 이재명 경기도지사가 신종 코로나바이러스 감염증(코로나19) 백신을 독자적으로 도입해서 접종하는 방안을 검토 중이라고 한 것을 두고 “문재인 정권의 백신 정책 무능과 실패를 단적으로 보여준다”고 비판했다. 유 전 의원은 이날 페이스북에 ‘정부가 왜 존재하는가?’라는 제목의 글을 올려 “이 지사가 ‘경기도가 독자적으로 백신을 도입하고 접종하는 것을 검토 중’이라고 했다”면서 이같이 말했다. 그러면서 “이 지사는 그동안 문재인 정권의 K방역을 찬양해왔다. 그런 이 지사가 경기도의 독자적 백신 도입을 추진한다니, 국민은 대체 이게 무슨 소리인지 어리둥절할 뿐”이라고 덧붙였다. 유 전 의원은 “경기도라는 광역단체가 중앙정부의 도움 없이 독자적으로 백신을 도입할 수 있다면, 도대체 문재인 정부는 그동안 무엇을 했으며 이 정부는 왜 존재하는가?”라며 “만약 이 지사가 현실적으로 불가능한 얘기를 그냥 해본 것이라면, ‘아니면 말고’ 식의 아무말 대잔치는 국민의 지탄을 받아 마땅하다”고 지적했다. 그러면서 “어느 경우든 문재인 정권의 임기말 레임덕을 보는 것 같아 씁쓸하기 짝이 없다”며 “문재인 정권의 무능과 무지가 국민의 생명과 민생을 위험에 빠트리고 온 나라를 혼란스럽게 만들고 있다”고 주장했다. 유 전 의원은 문 대통령을 향해 “이미 국민들에게 다 들켜버린 ‘11월 집단면역’이란 불가능한 얘기를 앵무새처럼 반복하지 말라”며 “대통령은 백신 확보에 총력을 다 하되 국민에게 정직하게 보고하기 바란다”고 촉구했다. 배재성 기자 hongdoya@joongang.co.kr",0
"15일 오전 서울 강남구 일원에코센터에 마련된 강남구 백신접종센터에서 의료진이 화이자 백신 접종을 하고 있다. 연합뉴스 중앙재난안전대책본부(중대본)는 15일 오전 기자단 대상 백브리핑(배경 설명회)에서 폭탄성 발표를 했다. 백영하 범정부 백신도입TF 백신도입총괄팀장은 ""국내 A제약사가 해외에서 승인된 백신을 위탁 생산하는 것에 대해 구체적인 계약을 체결 중이며 8월부터는 국내에서 백신 대량 생산이 가능하다""고 말했다. 깜짝 놀란 기자들이 질문을 퍼부었다. 백 팀장은“자세한 건 기업 간 계약상황이라 지금 상황에서 말하긴 곤란하다. 백신을 특정하지 못하는 것에 대해 양해 부탁한다”고 답했다. 기자들이 물러나지 않았다. 백 팀장은“국내 백신 생산 기반이 조금 더 늘어나고 있다는 것을 추가로 설명한 것”이라며 “백신 수급과 관련해 추가로 진행되는 사안이 있을 때마다 공개하겠다”고 말했다. [현장에서] 그걸로 끝이었다. 청와대·중대본·복지부·질병관리청 등 관련 부처는 입을 닫았다. 팀장급 공무원의 실언이었을까. 그게 아닐 가능성이 크다. 계약 당사자간에 비밀 유지 서약이 있는데도 이런 설익은 사실을 무심코 내뱉을 리가 없다. 게다가 협상이 진행 중인 사안을 과장급 공무원이 공개한다는 건 공직사회에서 전례가 없다시피하다. 여기저기에 따져물었지만 ""말할 수 있는 입장이 아니다"" ""다 아시잖아요""라고 말을 돌렸다. 그간 정부는 백신 도입 일정 관련, 계약상 비밀 유지 조항을 들어 비공개로 일관해왔다. 그러다 이번에 그 원칙을 허물었다. 도입 예정인 백신이 하나씩 멀어지고 있으니 이를 만회하기 위해 이번에 무리수를 둔 것처럼 보인다. 문재인 대통령은 12일특별방역점검 회의에서“다방면의 노력과 대비책으로 백신 수급 불확실성을 현저하게 낮추고 있다고 자신 있게 말씀드릴 수 있다”고 말했다. 문 대통령은 5일 수석ㆍ보좌관회의에서“차질 없는 백신 도입으로 상반기 1200만명 접종, 11월 집단면역의 목표를 달성하는 것은 물론 더 나아가 그 목표를 더 빠르게 달성하기 위해 총력을 다할 것”이라고 말했다. 이러 자신감은 온데간데 없고 상거래 원칙을 깨는 행위를 서슴지 않았다. 문재인 대통령이 지난해 12월28일 오후 청와대 여민관 영상회의실에서 스테판 반셀 모더나 최고경영자(CEO)와 화상 통화하고 있다. [사진제공=청와대] 시장은 온종일 혼란스러웠다. 당장 주식시장부터 달아올랐다. 녹십자는 전 거래일 대비 10.15%, 프레스티지바이오로직스는 전일 19.61%, 엔지켐생명과학은 7.67%, 삼성바이오로직스는 2.03% 올랐다.동아쏘시오홀딩스 계열사인 에스티팜은 주주 문의가 잇따르자 아예 홈페이지에 공지사항을 띄워야 했다. 한 제약회사 임원은 “정부가 과장해서 발표한 것 같다. 계약이란 게 도장을 찍을 때까지 모른다. 무수한 변수가 있다""며 ""하도 몰리니까 그런 것 같다”고 말했다. 그는 “주식 게시판에 야단이 났는데 기업 입장에서도 부담된다. 제약 관련 애널리스트도 업데이트 상황을 물어보고 비상이 걸렸다”고 토로했다. 정기석 한림대성심병원 호흡기내과 교수는 “코너에 몰린 정부의 처절한 노력이긴 하지만 불확실한 정보를 흘리게 되면 오히려 국민에게 신뢰를 잃을 확률이 높다”라며 “위탁 생산을 한다고 해서 물량 결정권을 쥐고 있는 것이 아니기 때문에 나중에 백신 물량이 기대만큼 못 들어오면 문제가 될 것”이라고 지적했다. 11월 집단면역 못지 않게 중요한 건 정부의 솔직한 태도와 정확한 정보다. 근거 없는 자신감은 이번처럼 스텝을 꼬이게 한다. 정부는 그동안 백신 수급 실패를 인정한 적이 없다. 솔직히 인정할 건 인정하고 국민의 이해를 구한 뒤 차선책에 최선을 다하는 모습이 훨씬 믿음직할 것이다. 이우림 복지팀 기자 yi.woolim@joongang.co.kr",0
"이재명 경기도지사가 15일 경기도의회 임시회에 참석해 질문에 답변하고 있다. 연합뉴스 경기도가 독자적으로 백신을 도입해 접종을 검토하겠다는 이재명 지사의 발언에 대해 이준석 전 미래통합당 최고위원이 “레임덕의 전조가 아니라 최종형태”라고 지적했다. 이재명 경기지사는 15일 경기도 의회에서 도의원의 신종 코로나바이러스 감염증(코로나19)관련 질의에 ""새롭게 다른 나라가 개발 접종하는 백신을 우리 경기도라도 독자적으로 도입해서 접종할 수 있을지에 대해 실무적인 검토를 하고 있다""고 답했다. 이 전 최고위원은 이날 페이스북에 이 지사의 발언을 보도한 기사를 공유하며서 정부의 방역 실패와 지자체의 매끄럽지 못한 독자 행보를 싸잡아 비판했다. 그는 이 지사 발언의 속내를 나름대로 풀이했다. ‘요즘 정권 지지율 빠지니까 말한다. 지금까지 문빠눈치 보느라 못했는데, 국가가 방역에 있어서 신뢰를 주지 못하고 있고 백신 도입에 있어서 투명하지 못하니 나 이재명이 문재인보다 낫다는 것을 보여주려는 것’이 이 지사의 본심이라는 분석이다. 이어 이 전 최고의원은 “귀추가 주목된다”고 덧붙였다. 경기도청 관계자는 “현실적으로 도가 독자적으로 백신을 확보하는 것은 어렵다”며 “현재는 가능 여부를 검토하는 단계일 뿐”이라고 설명했다. 이해준 기자 lee.hayjune@joongang.co.kr",0
"이재명 경기지사가 15일 경기도의회 임시회에 참석해 질문에 답변하고 있다. 이 지사는 이날 “다른 나라에서 개발한 백신을 (경기도가) 독자적으로 도입해서 접종할 수 있을지 검토 중”이라고 밝혔다. 연합뉴스 “다른 나라에서 개발한 백신을 (경기도가) 독자적으로 도입해서 접종할 수 있을지 검토 중이다.” 이재명 경기지사가 15일 오후 열린 경기도의회 본회의에 “도 차원의 코로나19 집단면역을 달성하기 위한 정책이 무엇인지”를 묻는 도정질문에 답변한 내용이다. 이 지사는 다만 “안타깝게도 지방정부에서 적극적으로 하기가 쉽지 않기 때문에 정부에서 정한 일정대로 차질 없이 예방접종이 이뤄지도록 저희가 최선을 다하겠고, 시·군과도 협력해서 노력하도록 하겠다”고 덧붙였다. 이 지사가 언급한 ‘다른 나라 백신’은 러시아나 중국 등에서 개발한 백신을 지칭한 것으로 보인다. 경기도청 관계자는“국내 미도입 백신에 대한 해외 개발 및 접종 사례나 도입 절차에 대한 법률적 문제 등을 실무부서 차원에서 검토하는 단계일 뿐”, ""어떻게든 도민 건강을 지키겠다는 의지의 표현으로 보면 된다”고 설명했다. 하지만 이날 이 지사의 발언을 두고 정치권에선 미묘한 파장이 일었다. 최근 정부가 코로나19 백신 확보 문제 등으로 고전하는 가운데여권의 유력 대선 후보가 독자적인 백신 확보를 언급했기 때문이다. 그래서 여권 일각에선 ""서울·부산시장 선거 참패이후 백신 문제로 두들겨 맞고 있는 청와대나 정부와의 차별화를 강조하기 위한 것 아니냐""는불만이 터져 나왔다. 한 친문계 의원의 참모는 중앙일보에 “정부가 고생하는 걸 뻔히 알면서 굳이 ‘독자 도입’을 언급해야 했나. 청와대와 선 긋겠다는 것이냐”고 했고, 86그룹 인사는 “이른 독주 체제에 기고만장해졌다”(86그룹 측)는 비판을 쏟아냈다. 이재명의 본심 “국민의 뜻이 곧 당의 뜻” 그동안 이 지사가 특히 공을 들여 발신해온 SNS메시지는 1주일 넘게 침묵하고 있다. 4·7 재·보선 참패 직후였던 8일 아침 페이스북에“준엄한 결과를 마음 깊이 새기겠다. 당의 일원으로서 무거운 책임감을 느낀다”고 적은 게 마지막 글이다.평소 온라인을 통해 각종 현안에 대한 생각을 거침없이 밝혔던 이 지사가 SNS에서 1주일 넘게 침묵한 건 2014년 성남시장 재선 이후 처음 있는 일이다. 주변에선 그의 침묵에 대해 “그만큼 재·보선에서 드러난 민심을 무겁게 여기고 있다는 뜻”이라고 설명했다. 이 지사 측 한 인사는 15일 “이 지사가 왜 하고픈 말이 없겠냐. 100가지도 넘을 것”이라며“하지만 당이 큰 충격에 빠져 있는 시점에 괜한 분란을 만들지 않기 위해 발언을 자제하는 것”이라고 말했다. 다만 지난 13일 오전 경기도청을 방문한 ‘친문 핵심’홍영표 의원과의 대화에서 이 지사의 본심 일부를 엿볼 수 있다. 더불어민주당 당 대표 선거에 나선 홍영표 의원이 지난 13일 경기도청에서 이재명 경기지사를 만나 대화하는 모습. 이날 이 지사는 ""당이란 어쨌든 국민 속에 있는 것이고, 국민의 뜻이 곧 당의 뜻이 되어야 한다""고 강조했다. 연합뉴스 당 대표에 출마한 홍 의원이“당원 80만명 중 한 명도 빠짐없이 대선 승리를 위해 힘을 모으는 게 새 당 대표가 해야 할 중요한 임무”라고 말하자, 이 지사는“당이란 어쨌든 국민 속에 있는 것이고, 국민의 뜻이 곧 당의 뜻이 돼야 한다”고 답했다. 그러면서“앞으로 국민 뜻에 좀 더 중점을 두고 맞춰가면 (국민이) 또 기회를 주실 것”이라고 말했다. 여당 내부에서 당심(黨心)이냐 민심(民心)이 논쟁이 벌어지는 가운데, ‘민심론’에 무게를 실은 것이다. 홍 의원은 동의를 표하면서도“이런 과정이 뺄셈의 정치가 아니라 덧셈의 정치로 나가야 한다”며 일각에서 제기되는 ‘고강도 쇄신론’과 선을 긋는 발언을 했다. 그러자 이 지사는“과거 왕이 지배하던 때도 백성들을 무서워했는데, 국민 주권 국가에서 가끔 심판도 하는 체제에서는 정말로 국민을 두려워해야 할 것 같다”며 민심의 중요성을 재차 강조했다. 당분간 ‘낮은 자세’…SNS 재개 여부 주목 당초 이 지사는 4·7 서울·부산시장 보궐선거에 민주당이 후보를 내는 것에 대해 비판적이었다. 그래도 민주당 내 1위 주자로서 선거 참패의 타격을 피할 순 없었다.당장 엠브레인·케이스탯·코리아리서치·한국리서치 4개사 공동여론조사(12~14일)에서 윤석열 전 검찰총장과의 차기 대선 후보 적합도 격차가 6%포인트→3%포인트(이재명 26%, 윤석열 23%)로 1주일 새 절반으로 줄었다.(자세한 사항은 중앙선거여론조사심의위 홈페이지 참조) 그래서 이날 '백신 독자 도입' 발언을 이 지사가 처한 이런 현실과 연결짓는 시각도 있다. 하지만 이 지사의 측근들은 ""당분간 낮은 자세를 계속 유지할 것""이라고 말한다.경기도청 관계자는“이 지사가 재·보선 이후 측근들에게 ‘국민을 두려워하라’고 강조하고 있다”며“당이 국민의 생각을 제대로 읽었는지, 혹시 정치적인 계산에 따라 행동한 것이 아닌지에 대해 거듭 고민 중”이라고 전했다. 이 지사는 20일 서울 여의도에서 ‘취약 노동자 휴게시설 개선’ 토론회에 참석한다. 국회의원 41명이 참석하는 행사를 앞둔 만큼, 그 이전에 SNS 메시지가 재개될 거란 관측이 많다. 민주당의 위기 수습책을 놓고 백가쟁명식 논쟁이 벌어진 상황에서 지지율 1위 대선 후보의 발언은 무게가 적지 않다. 상당수 여권 인사들이 이번 주말 그의 SNS를 주목하는 이유다. 오현석 기자 oh.hyunseok1@joongang.co.kr",0
"이재명 경기지사. 연합뉴스 이재명 경기지사는 15일 “다른 나라에서 개발한 백신을 독자적으로 도입해서 접종할 수 있을지 검토 중”이라고 밝혔다. 이 지사는 이날 오후 경기도의회 임시회 제3차 본회의 도정질의에서 ‘집단면역 달성을 위한 도 차원의 정책’을 묻는 방재율 의원(더불어민주당·고양2)의 질의에 이같이 말했다. 이 지사는 “백신 확보와 예방접종이 가장 중요한데 안타깝게도 지방정부에서 적극적으로 쉽지 않다”며 “정부가 정한 일정대로 차질 없이 예방접종이 이뤄지도록 저희가 최선을 다하겠고, 시·군과 협력해서 노력하도록 하겠다”고 밝혔다. 이어 “추가로 말하면 다시 4차 대유행이 시작되지 않을까 하는 염려를 갖고 있다”며 “상대적으로 보면 원인불명, 경로불명 감염자 계속 늘어나고 있고, 감염자 총수도 계속 늘어나고 있어서 극단의 대책이 필요하다는 판단을 할 수 있다”고 했다. 이 지사는 “백신 확보에 대해서는 다른 나라가 개발 접종하는 백신을 우리 경기도라도 독자적으로 도입해서 접종할 수 있을지에 대해 실무적인 검토를 하고 있다”며 “가능하면 중앙정부에 건의해서라도 추가 백신을 확보하도록 노력해보겠다”고 덧붙였다. 이와 관련해 김홍국 도 대변인은 “확진자가 늘고 있고, 백신 접종 속도가 나지 않기 때문에 도 차원에서 여러 백신의 도입 및 접종에 대한 법률적 행정적 검토를 해오고 있다”며 “구체적인 검토가 끝나면 질병관리청과 중수본에 건의할 예정”이라고 말했다. 김은빈 기자 kim.eunbin@joongang.co.kr",0
"김예령 국민의힘 대변인. 오종택 기자 야당이 14일 정부에 백신 수급 대책을 촉구하는 논평을 냈다. 문재인 대통령의 '백신 수급 불확실성을 낮추고 있다'는 발언에 대해선 '희망고문'이라고 비판했다. 김예령 대변인은 이날 논평에서 ""백신 접종 시작 45일 넘도록 접종률이 2.3%에 불과하다""며 ""국민은 언제까지 마스크 한장에 의지해야 하나. K-방역 모범국이라고 자화자찬했던 대한민국이 아프리카 르완다보다도 낮은 세계 최하위 수준의 백신 접종률을 보여 자조감만 커질 뿐""이라고 정부를 비판했다. 또 김 대변인은 ""정부는 백신 수급 실패를 인정하지도 않고 백신 수급 협상 진행 상황도 공개하지 않고 있다""라며 ""앞뒤 안 맞는 자기 모순적 허세""라고 날을 세웠다. 정부가 11월 집단면역 목표를 세운 데 대해서도 김 대변인은 아스트라제네카와 얀센 백신에 대한 혈전 위험성 논란 및 접종 중단 권고 사례 등을 언급하며 ""가능할 수 있겠나""라고 되물었다. 아스트라제네카(AZ) 코로나19 백신 접종이 재개된 지난 12일 오전 광주 북구 예방접종센터에서 특수교육 및 시설 종사자들이 AZ 백신을 접종 받고 이상 징후 확인을 위해 대기하고 있다. 연합뉴스 지난 12일 문 대통령은 ""다방면의 노력과 대비책으로 백신 수급 불확실성을 현저하게 낮추고 있다고 자신 있게 말씀드릴 수 있다""고 말했다. 그러나 문 대통령의 이같은 발언에 대해서도 박진 국민의힘 의원은 중진의원 연석회의에서 ""백신 1차 접종률이 세계 100위권에도 들지 못하고, 집단면역에 6년 이상 걸린다는 외신보도가 나오는데 딴 나라 얘기를 하고 있다""며 ""국민에 대한 희망 고문을 중단해달라""고 말했다. 박 의원은 그러면서 ""대통령이 보기에만 좋은 수치를 보고, 듣기에만 좋은 얘기를 들으면서 국민 고통에는 눈 감고 있다""고 했다. 오원석 기자 oh.wonseok@joongang.co.kr",0
"지난달 11일 주한미군은 '1회 접종'이 가능한 존슨앤존슨의 얀센 코로나19 백신 접종을 개시했다. 얀센 첫 물량은 평택 캠프 험프리스와 오산 공군기지에서 근무하는 미 국방부 소속 교육청(DODEA) 소속 교직원 등부터 접종을 했다. 사진은 캠프 험프리스 내 브라이언 올굿 병원이 페이스북 계정에 올린 주한미군 전체 기지 얀센 1호 접종자인 응급치료 간호사 줄리엣 모라리브스 중령의 백신 접종 모습. [연합뉴스] 주한미군이 '희귀 혈전' 사례가 보고된 존슨앤드존슨 얀센의 신종 코로나바이러스 감염증(코로나19) 백신 접종을 중단한다고 밝혔다. 주한미군은 14일 오전 페이스북을 통해 이런 사실을 알리면서 ""이번 결정은 최근 미 식품의약국(FDA), 미 질병통제예방센터(CDC), 미 국방부 지침 등을 근거로 예방 차원에서 내린 것""이라고 설명했다. ""언제까지 중단할지 불투명…연구결과 따를 것""연합사 내 한국군 장병 등도 얀센 백신 접종 앞서 지난 13일(현지시간) FDA 등은 얀센 백신 접종자들 가운데 심각한 혈전증 사례가 6건 보고돼 검토 중이라며 일시적으로 접종을 중단할 것을 권고했다. 이와 관련, 주한미군은 ""현재로선 언제까지 중단할지는 불투명하다""며 ""얀센 백신에 대한 추가적인 연구 결과에 기초하게 될 것""이라고 밝혔다. 주한미군은 지난해 12월 29일부터 코로나19 백신 접종에 나섰다. 당초 모더나 백신을 쓰다가, 지난달 11일부터는 1회 접종만으로 항체가 생기는 얀센 백신도 접종하기 시작했다. 주한미군과 함께 근무하는 연합사령부 내 한국군 장병과 한국군지원단(KATUSAㆍ카투사) 병사들도 현재 백신 접종을 하고 있다. 이들 중 일부는 얀센 백신을 맞았다. 주한미군은 지난 10일 기준으로 접종률이 47%라고 밝혔다. 접종률 산정에 한국인 장병이나 주한미군 근로자들의 접종이 포함돼 있는지는 언급하지 않았다. 김상진 기자 kine3@joongang.co.kr",1
"아스트라제네카(AZ) 코로나19 백신의 30세 미만 접종을 제한하는 정부 방침에 따라 당초 6·25를 전후로 백신 접종을 시작하려던 군 당국의 계획에도 차질이 불가피해졌다. 58만 장병 중 20대가 70% 이상'희귀 혈전' 논란 속 대체 백신도 없어 지난해 6월 28일 인천 옹진군 연평도 당섬선착장에서 마스크를 쓴 해병대 장병들이 부대로 복귀하고 있다. [뉴스1] 군 관계자들에 따르면 국방부는 오는 6월 말부터 장병 58만1000여명에게 백신 접종을 본격화하면서 상당량의 접종 분량을 AZ 백신으로 맞힐 계획이었다. 하지만 지난 11일 정부가 '희귀 혈전' 생성 논란으로 중단됐던 AZ 백신 접종을 재개하면서 30세 미만 접종을 하지 않기로 해 이런 계획을 크게 수정해야 할 판이다. 병사들은 물론이고 초급장교와 부사관 등을 합치면 군 장병의 70% 이상이 20대이기 때문이다. 실제로 정부가 2분기에 접종하려던 30세 미만 64만명 가운데 상당수가 군 장병이기도 하다. 당초 군 당국은 군 핵심 시설인 지휘통제실은 물론 비무장지대(DMZ) 내 감시초소(GP)와 일반전초(GOP), 격오지 부대, 항공기ㆍ함정 근무자부터 접종할 예정이었다. 지낞래 8월 12일 경기도 안성시 일죽면의 한 농장에서 육군 지상작전사령부 예하 55사단 장병이 밀려온 토사를 정리하며 수해 복구 작업을 하고 있다. [뉴스1] 그러나 현재 AZ 백신을 대체할 다른 백신 공급도 제대로 이뤄지지 않고 있어서 군 당국의 고민이 깊다. 이와 관련, 부승찬 국방부 대변인은 12일 정례 브리핑에서 ""(30세 미만 AZ 백신 접종 보류와) 관련해서 보건 당국과 협의가 필요하다""며 ""군의 접종 계획은 조만간 완료될 예정이고, 그에 따라서 추가로 설명하겠다""라고만 밝혔다. 앞서 정부는 30세 미만 AZ 백신 접종 제외 방침과 관련해 ""접종에 따른 위험(희귀 혈전으로 인한 사망)이 이득(사망 예방)보다 더 크다""는 판단을 이유로 내세웠다. 국내 AZ 백신 접종 시 연령대별 이득과 위험을 비교 분석한 정재훈 가천대 의대 예방의학과 교수에 따르면 20대를 제외한 다른 연령대에선 백신 접종으로 인한 이익이 잠재적인 피해보다 높게 나타났다. 김상진 기자 kine3@joongang.co.kr",0
